PID,Chipset,Memory Max,Memory Type,Memory Slots,PCI-E x16 Slots,PCI-E x8 Slots,PCI-E x4 Slots,PCI-E x1 Slots,PCI Slots,M.2 Slots,Mini-PCIe Slots,Half Mini-PCIe Slots,Mini-PCIe / mSATA Slots,mSATA Slots,Onboard Ethernet,SATA 6 Gb/s,Onboard Video,USB 2.0 Headers,USB 2.0 Headers (Single Port),USB 3.2 Gen 1 Headers,USB 3.2 Gen 2 Headers,USB 3.2 Gen 2x2 Headers,Supports ECC,Wireless Networking,RAID Support,Memory Speed Min,Memory Speed Max,Socket,Motherboard Form Factor,PATA 100,SATA 3 Gb/s,U.2,PATA 133,SAS 12 Gb/s,SAS 3 Gb/s,SAS 6 Gb/s,SATA 1.5 Gb/s
857,298,128,0,4,2,0,0,1,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,Y,2133,4400,0,1,,,,,,,,
858,338,32,0,2,1,0,0,0,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,N,1,0,1,0,0,N,Wi-Fi 5,Y,2133,3600,0,2,,,,,,,,
859,313,128,0,8,4,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,8,N,2,0,2,1,0,Y,,Y,2133,3600,5,0,,,,,,,,
860,357,16,2,4,1,0,0,3,3,,0,0,0,0,1 x 1 Gb/s,,Depends on CPU,3,0,0,0,0,N,,Y,800,1600,14,0,,7,,1,,,,
861,300,128,0,4,2,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4500,1,0,,,,,,,,
862,318,64,0,4,1,0,0,2,1,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,2666,3,1,,,,,,,,
863,328,64,0,4,3,0,0,3,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3400,3,0,,,,,,,,
864,324,32,2,4,3,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,1333,3100,6,1,,,,,,,,
865,328,64,0,4,2,0,0,2,2,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3400,3,0,,,,,,,,
866,310,32,0,2,1,0,0,0,0,"2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2666,3,2,,,,,,,,
867,310,32,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,N,2133,2666,3,1,,,,,,,,
868,326,64,0,4,2,0,0,3,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,0,,,,,,,,
869,359,512,2,16,4,0,1,0,1,,0,0,0,0,4 x 1 Gb/s,6,Y,2,0,0,0,0,Y,,Y,1066,1866,26,6,,8,,,,,,
870,300,64,0,2,1,0,0,0,0,"2280 M-key
2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 6,Y,2133,4666,1,2,,,,,,,,
871,338,64,0,4,2,0,0,4,0,"2230/2242/2260/2280 M-key
2230/2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,1866,2933,0,0,,,,,,,,
872,321,32,0,2,2,0,1,0,0,"2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4133,3,1,,,,,,,,
873,313,128,0,8,4,0,0,1,0,"2242/2260/2280 M-key
2242/2260/2280 M-key
2230/2242/2260/2280 M-key
2230 E-key",0,0,0,0,"2 x 1 Gb/s
1 x 10 Gb/s",8,N,2,0,2,0,0,Y,Wi-Fi 5,Y,2133,3600,5,0,,,1,,,,,
874,304,128,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4266,3,0,,,,,,,,
875,362,32,2,4,3,0,0,2,1,,0,0,0,0,1 x 1 Gb/s,6,N,3,0,1,0,0,N,,Y,1066,2133,9,0,,,,,,,,
876,334,16,2,2,1,0,0,1,1,,0,0,0,0,1 x 1 Gb/s,2,Y,2,0,1,0,0,N,,Y,1066,1866,9,1,,6,,,,,,
877,324,32,2,4,2,0,0,2,2,,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,3,0,1,0,0,N,,Y,1066,3000,6,0,,,,,,,,
878,338,64,0,4,2,0,0,1,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,1,,,,,,,,
879,324,32,2,4,3,0,0,3,1,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,1,0,0,N,,Y,1333,3200,6,0,,,,,,,,
880,331,128,0,8,4,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,10,N,2,0,2,0,0,N,,Y,2133,3333,10,0,,,,,,,,
881,351,64,0,4,2,0,0,2,0,,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,,N,2133,2133,3,1,,,,,,,,
882,316,32,0,2,1,0,0,2,3,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,N,2133,2133,3,0,,,,,,,,
883,360,64,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,2400,3,0,,,,,,,,
884,313,128,0,8,5,0,0,0,0,"2260/2280/22110 M-key
2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,2 x 1 Gb/s,8,N,2,0,1,1,0,Y,Wi-Fi 5,Y,2133,3600,5,0,,,,,,,,
885,314,64,0,4,2,0,0,4,0,"2230/2242/2260/2280 M-key
2230/2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3200,0,0,,,,,,,,
886,358,64,2,4,2,0,0,1,1,,0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,1,0,0,N,,Y,1333,2133,15,1,,,,,,,,
887,304,128,0,4,2,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,2,0,0,N,,Y,2133,4266,3,1,,,,,,,,
888,339,32,2,4,1,0,0,3,0,2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,3,0,1,0,0,N,,Y,1066,1600,6,1,,,,,,,,
889,304,128,0,4,2,0,0,1,0,"2242/2260/2280/22110 M-key
2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,1,0,N,,Y,2133,4400,3,1,,,,,,,,
890,347,32,2,2,1,0,0,1,1,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,0,0,0,N,,Y,1333,2400,15,1,,,,,,,,
891,310,32,0,2,1,0,0,0,0,"2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,N,2133,2666,3,2,,,,,,,,
892,325,32,0,2,1,0,0,0,0,"2260/2280 M-key
2260/2280 M-key
2230 E-key",0,0,0,0,2 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,2666,3,2,,,,,,,,
893,305,32,0,2,1,0,0,2,1,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,1,,,,,,,,
894,306,128,0,4,2,0,0,3,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,Wi-Fi 6,Y,2133,2933,1,0,,,,,,,,
895,346,16,2,2,1,0,0,0,0,,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,Wi-Fi 4,Y,1333,3000,6,2,,,,,,,,
896,317,512,0,8,2,4,0,0,0,2242 M-key,0,0,0,0,2 x 1 Gb/s,10,Y,1,0,1,0,0,Y,,Y,1600,2133,25,0,,,,,,,,
897,353,64,0,4,2,0,0,2,2,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,2133,3,0,,,,,,,,
898,323,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4000,3,0,,,1,,,,,
899,323,64,0,4,3,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,3,0,1,0,0,N,,Y,2133,3866,3,0,,,,,,,,
900,363,64,0,4,1,2,0,0,0,,0,0,0,0,2 x 1 Gb/s,6,Y,2,0,1,0,0,Y,,Y,1600,2133,3,1,,,,,,,,
901,344,128,0,4,1,2,0,0,0,2280/22110 M-key,0,0,0,0,2 x 1 Gb/s,6,Y,2,0,1,0,0,Y,,Y,2133,2666,3,1,,,,,,,,
902,312,64,0,4,2,0,0,3,0,"2242/2260/2280 M-key
2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2666,3,0,,,,,,,,
903,300,128,0,4,2,0,0,3,0,"2280 M-key (Intel Rocket Lake-based CPUs only)
2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4500,1,0,,,,,,,,
904,334,16,2,2,1,0,0,1,1,,0,0,0,0,1 x 1 Gb/s,,Depends on CPU,2,0,0,0,0,N,,Y,1066,1866,9,1,,4,,,,,,
905,345,128,2,8,4,0,0,2,0,,0,0,0,0,1 x 1 Gb/s,6,N,3,0,1,0,0,Y,Wi-Fi 4,Y,1333,2800,11,3,,4,,,,,,
906,324,32,2,4,3,0,0,3,1,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,1066,3200,6,0,,,,,,,,
907,302,64,0,2,3,0,0,2,0,"2260/2280 M-key
2260/2280 M-key
2260/2280/22110 M-key
2230 E-key",0,0,0,0,1 x 2.5 Gb/s,8,Depends on CPU,2,0,2,0,1,N,Wi-Fi 6,Y,2400,5000,1,3,,,,,,,,
908,332,8,2,2,1,0,0,2,1,,0,0,0,0,1 x 1 Gb/s,,Depends on CPU,3,0,0,0,0,N,,N,1066,1600,8,1,,4,,,,,,
909,364,32,2,4,3,0,0,2,2,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,3,0,1,0,0,N,,Y,1066,2200,8,0,,4,,,,,,
910,342,16,2,2,1,0,0,1,0,,0,0,0,0,1 x 1 Gb/s,2,Depends on CPU,2,0,0,0,0,N,,N,1066,1600,6,1,,2,,,,,,
911,323,64,0,4,3,0,0,3,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3866,3,0,,,,,,,,
912,318,64,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,,N,2133,2666,3,0,,,,,,,,
913,299,64,0,4,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,3466,0,1,,,,,,,,
914,300,128,0,4,2,0,0,3,0,"2230 E-key
2260/2280 M-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 2.5 Gb/s",8,Depends on CPU,2,0,2,1,0,N,,Y,2133,4666,1,0,,,,,,,,
915,365,32,2,4,2,0,0,0,2,,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,3,0,1,0,0,N,,N,1066,1600,6,1,,,,,,,,
916,305,32,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,1,,,,,,,,
917,318,32,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,2666,3,1,,,,,,,,
918,305,32,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,3200,0,1,,,,,,,,
919,327,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,Y,2133,2933,1,1,,,,,,,,
920,328,64,0,4,2,0,0,3,0,,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,3466,3,0,,,,,,,,
921,351,32,0,2,1,0,0,0,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2133,3,1,,,,,,,,
922,327,128,0,4,2,0,0,3,1,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2933,1,0,,,,,,,,
923,312,32,0,2,1,0,0,0,0,"2280/22110 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,2666,3,2,,,,,,,,
924,324,32,2,4,2,0,0,2,2,2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,3,0,1,0,0,N,,Y,1333,3200,6,0,,,,,,,,
925,331,64,0,4,3,0,0,1,0,2260/2280 M-key,0,0,0,0,2 x 1 Gb/s,8,N,2,0,1,0,0,N,Wi-Fi 5,Y,2133,3200,10,1,,,,,,,,
926,335,64,0,4,2,0,0,3,1,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,2400,3,0,,,,,,,,
927,326,64,0,4,2,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,2,0,0,N,,Y,1866,3200,0,1,,,,,,,,
928,320,256,0,8,4,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,8,N,2,0,2,1,0,N,,Y,2133,4266,7,0,,,1,,,,,
929,306,128,0,4,1,0,0,2,1,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,2933,1,1,,,,,,,,
930,338,64,0,4,2,0,0,4,0,"2230/2242/2260/2280 M-key
2230/2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,Wi-Fi 5,Y,2133,2666,0,0,,,,,,,,
931,345,64,2,4,2,0,0,2,0,,0,0,0,0,1 x 1 Gb/s,2,N,2,0,1,0,0,Y,,Y,1066,2400,11,1,,4,,,,,,
932,315,32,2,4,3,0,0,4,0,,0,0,0,0,1 x 1 Gb/s,2,Depends on CPU,3,0,1,0,0,N,,Y,1066,2400,8,0,,4,,,,,,
933,331,128,0,8,4,0,0,2,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,10,N,2,0,2,0,0,N,,Y,2133,3333,10,0,,,1,,,,,
934,321,64,0,4,3,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4000,3,0,,,,,,,,
935,321,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,4000,3,0,,,,,,,,
936,300,64,0,2,1,0,0,0,0,"2280 M-key
2280 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 2.5 Gb/s",4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4400,1,2,,,,,,,,
937,326,64,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,1866,3200,0,0,,,,,,,,
938,320,128,0,8,5,0,0,0,0,"2242/2260/2280 M-key
2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,8,N,2,0,2,0,0,N,,Y,2133,4266,7,0,,,,,,,,
939,331,128,0,8,5,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,2 x 1 Gb/s,10,N,2,0,2,0,0,N,Wi-Fi 5,Y,2133,3333,10,0,,,2,,,,,
940,323,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3800,3,0,,,,,,,,
941,321,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,Wi-Fi 5,Y,2133,4000,3,0,,,,,,,,
942,314,32,0,2,1,0,0,0,0,2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,Y,1866,4000,0,2,,,,,,,,
943,324,32,2,4,2,0,0,3,2,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,3,0,1,0,0,N,,Y,1333,3200,6,0,,,,,,,,
944,327,64,0,2,1,0,0,0,0,"2280 M-key
2280 M-key",0,0,0,0,"1 x 1 Gb/s
1 x 2.5 Gb/s",4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,2933,1,2,,,,,,,,
945,318,64,0,4,2,0,0,2,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,N,2133,2666,3,1,,,,,,,,
946,332,16,2,2,1,0,0,0,0,,0,0,0,0,1 x 1 Gb/s,,Depends on CPU,2,0,0,0,0,N,,N,1066,2200,8,2,,4,,,,,,
947,331,128,0,8,4,0,0,1,0,2230/2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,10,N,2,0,1,0,0,N,,Y,1600,3000,10,0,,,,,,,,
948,324,32,2,4,3,0,0,2,2,2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,3,0,1,0,0,N,,Y,1333,3200,6,0,,,,,,,,
949,328,64,0,4,3,0,0,4,0,"2242/2260/2280/22110 M-key
2230/2242/2260/2280/22110 M-key",0,0,0,0,2 x 1 Gb/s,8,Depends on CPU,2,0,2,0,0,N,Wi-Fi 5,Y,2133,3400,3,0,,,,,,,,
950,314,64,0,4,2,0,0,4,0,"2230/2242/2260/2280/22110 M-key
2230/2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,Wi-Fi 5,Y,2133,3466,0,0,,,,,,,,
951,320,128,0,8,7,0,0,0,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,2 x 1 Gb/s,8,N,0,0,1,1,0,N,,Y,2133,4200,7,5,,,2,,,,,
952,301,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,0,0,N,Wi-Fi 6,N,2133,5200,1,1,,,,,,,,
953,321,64,0,4,2,0,0,2,0,"2242/2260/2280 M-key
2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,2,0,0,N,,Y,2133,4000,3,1,,,,,,,,
954,320,128,0,8,4,0,1,0,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,2 x 1 Gb/s,6,N,1,0,1,1,0,N,,Y,2133,4133,7,0,,,1,,,,,
955,301,128,0,4,2,0,0,2,0,"2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,Wi-Fi 6,N,2133,5333,1,0,,,,,,,,
956,316,32,0,2,1,0,0,2,0,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,N,2133,2133,3,1,,,,,,,,
957,342,16,2,2,1,0,0,0,0,,0,0,0,0,1 x 1 Gb/s,2,Depends on CPU,2,0,1,0,0,N,,N,1066,1600,6,2,,2,,,,,,
958,329,32,2,4,1,0,0,2,1,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,N,1066,1600,6,1,,2,,,,,,
959,338,64,0,4,3,0,0,3,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,2,0,0,N,,Y,2133,3600,0,0,,,1,,,,,
960,366,32,2,4,1,0,0,2,1,,0,0,0,0,1 x 1 Gb/s,2,Depends on CPU,0,0,0,0,0,N,,Y,1333,1333,8,1,,2,,,,,,
961,328,64,0,4,2,0,0,4,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,3,0,,,,,,,,
962,307,64,0,2,1,0,0,1,0,"2242/2260/2280 M-key
2230 E-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,N,2133,3200,1,1,,,,,,,,
963,342,16,2,2,1,0,0,1,0,,0,0,0,0,1 x 1 Gb/s,2,Depends on CPU,2,0,0,0,0,N,,N,1066,1600,6,1,,2,,,,,,
964,322,32,2,4,2,0,0,3,2,,0,0,0,0,1 x 1 Gb/s,6,N,3,0,1,0,0,N,,Y,1066,2000,27,0,,,,,,,,
965,328,64,0,4,3,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,2 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3200,3,0,,,,,,,,
966,316,32,0,2,1,0,0,2,0,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2133,3,1,,,,,,,,
967,326,64,0,4,2,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,2,0,0,N,,Y,1866,3200,0,1,,,,,,,,
968,326,32,0,2,1,0,0,1,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,2133,3200,0,1,,,,,,,,
969,323,64,0,4,2,0,0,4,0,2242/2260/2280/22110 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,,Y,2133,3800,3,0,,,,,,,,
970,314,64,0,4,2,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,3200,0,1,,,,,,,,
971,367,32,2,4,1,2,0,0,0,,0,0,0,0,2 x 1 Gb/s,4,Y,2,0,1,0,0,Y,,Y,1600,1600,6,1,,2,,,,,,
972,323,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4133,3,0,,,,,,,,
973,321,64,0,4,2,0,0,4,0,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,2,0,0,N,,Y,2133,4000,3,0,,,,,,,,
974,309,64,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,1866,2933,1,1,,,,,,,,
975,368,16,2,4,1,0,0,4,2,,0,0,0,0,1 x 1 Gb/s,2,N,3,0,0,0,0,N,,Y,1066,2200,14,0,,6,,1,,,,
976,324,32,2,4,3,0,0,3,0,2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,3,0,1,0,0,N,,Y,1066,3200,6,0,,,,,,,,
977,324,32,2,4,1,0,0,3,2,,0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,2,0,0,N,,Y,1333,3100,6,0,,,,,,,,
978,329,32,2,4,2,0,0,1,1,,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,N,1066,1600,6,1,,2,,,,,,
979,299,64,0,4,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,2,0,1,0,0,N,,Y,1866,3466,0,1,,,,,,,,
980,317,256,0,8,7,0,0,0,0,,0,0,0,0,2 x 1 Gb/s,10,Y,1,0,1,0,0,Y,,Y,1600,2133,25,6,,,,,,,,
981,369,16,1,4,2,0,0,3,2,,0,0,0,0,1 x 1 Gb/s,,N,3,0,0,0,0,N,,Y,667,1200,4,0,1,7,,,,,,
982,324,32,2,4,3,0,0,4,0,2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,8,Depends on CPU,2,0,2,0,0,N,Wi-Fi 5,Y,1333,3200,6,0,,,,,,,,
983,316,32,0,2,1,0,0,2,0,2242/2260/2280 M-key,0,0,0,0,1 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,,N,2133,2133,3,1,,,,,,,,
984,335,64,0,4,2,0,0,2,2,"2242/2260/2280 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,1,0,1,0,0,N,,N,2133,2400,3,0,,,,,,,,
985,320,128,0,8,3,0,1,2,0,"2242/2260/2280 M-key
2242/2260/2280/22110 M-key",0,0,0,0,1 x 1 Gb/s,6,N,1,0,2,0,0,N,,Y,2133,4000,7,0,,,,,,,,
986,321,32,0,2,1,0,0,0,0,"2242/2260/2280 M-key
2260/2280 M-key",0,0,0,0,2 x 1 Gb/s,4,Depends on CPU,1,0,1,0,0,N,Wi-Fi 5,Y,2133,4400,3,2,,,,,,,,
987,321,64,0,4,3,0,0,3,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 1 Gb/s,6,Depends on CPU,2,0,2,0,0,N,Wi-Fi 5,Y,2133,4000,3,0,,,,,,,,
988,300,128,0,4,2,0,0,1,0,"2242/2260/2280/22110 M-key
2242/2260/2280 M-key",0,0,0,0,1 x 2.5 Gb/s,6,Depends on CPU,2,0,1,1,0,N,,Y,2133,4600,1,1,,,,,,,,
