PID,Form Factor,Efficiency Rating,Wattage,Length,Modular,Type,Fanless,ATX Connectors,EPS Connectors,PCIe 12-Pin Connectors,PCIe 8-Pin Connectors,PCIe 6+2-Pin Connectors,PCIe 6-Pin Connectors,SATA Connectors,Molex 4-Pin Connectors,Output,Efficiency
22270,7,2,550,160,0,14,N,0,2,0,0,4,0,9,3,,
22271,7,2,1200,180,0,14,N,0,2,0,0,8,0,12,5,,
22272,7,0,750,160,1,14,N,0,1,0,0,4,0,9,3,,
22273,7,1,550,140,2,14,N,0,1,0,0,2,0,6,2,,
22274,7,3,1300,180,0,14,N,0,2,0,0,8,0,16,6,,
22275,7,2,1350,180,0,16,N,1,2,0,0,8,0,14,10,"+3.3V@24A, +5V@24A, +12V1@20A, +12V2@20A, +12V3@30A, +12V4@30A, +12V5@30A, +12V6@30A, -12V@0.5A, +5VSB@3A",89-94% @ 20-100% load
22276,7,,700,140,2,14,N,0,1,0,0,4,0,6,4,,
22277,7,2,400,160,0,16,Y,0,1,0,0,2,0,6,5,,
22278,7,2,1000,201,0,14,N,0,2,0,0,8,0,12,8,,
22279,7,,400,146,2,16,N,0,1,0,0,0,1,4,2,"+3.3V@16A, +5V@16A, +12V1@28A, -12V@0.5A ,5VSB@2.5A",up to 78%
22280,8,1,450,100,2,15,N,0,1,0,0,1,1,3,2,,
22281,7,4,450,140,2,14,N,0,1,0,0,2,0,6,3,,
22282,7,1,650,139,2,17,N,0,1,0,0,2,0,6,4,"+3.3V@24A, +5V@24A, +12V@52A, -12V@0.5A, +5VSB@3.0A",
22283,7,0,550,169,1,16,N,0,1,0,0,2,0,6,5,"+3.3V@22A,+5V@22A,+12V@45.5A,-12V@0.5A,+5VSB@3A",87-92%
22284,8,0,600,100,0,15,N,0,1,0,0,2,0,3,2,"+3.3V@20A, +5V@15A, +12V@50A, -12V@0.3A, +5VSB@2.5A",> 90%
22285,7,1,500,140,2,14,N,0,1,0,0,2,0,6,2,,
22286,7,0,1000,160,0,14,N,0,2,0,0,6,0,8,6,,
22287,7,0,550,,0,16,N,0,1,0,0,2,0,6,4,,< 92%
22288,7,0,750,140,1,14,N,0,1,0,0,4,0,6,3,,
22289,7,0,650,160,0,14,N,0,2,0,0,4,0,7,5,,
22290,7,0,550,160,0,16,N,0,1,0,0,2,0,6,3,"+3.3V@20A,+5V@20A,+12V@45.9A,-12V@0.3A,+5VSB@3A",Up to 92%
22291,7,1,550,160,1,16,N,0,1,0,0,2,0,6,8,"+3.3V@25A, +5V@25A, +12V@45A, -12V@0.8A, +5VSB@3A",< 85%
22292,7,4,500,140,2,14,N,0,1,0,0,2,0,6,3,,
22293,7,0,1500,180,0,14,N,0,2,0,0,8,0,16,6,"+3.3V@25A, +5V@25A, +12V1@70A, +12V2@70A, +5VSB@3.5V, -12V@0.3A",87%~90%(at 20%~100% loading)
22294,7,,650,140,2,14,N,0,1,0,0,1,0,4,2,,
22295,7,2,850,201,0,14,N,0,2,0,0,6,0,12,4,,
22296,7,2,1000,170,0,16,N,0,2,0,0,10,0,16,5,"+3.3V@25A, +5V@25A, +12V@83A, +5VSB@3A, -12V@0.5A",92% (115VAC) / 94% (220VAC~240VAC) or Higher Typical
22297,9,3,850,180,0,18,N,0,2,0,0,4,2,10,4,,
22298,7,0,500,140,2,14,N,0,1,0,0,2,0,6,4,,
22299,7,4,700,165,1,14,N,0,1,0,0,4,0,9,4,,
22300,7,1,850,150,0,14,N,0,2,0,0,6,0,9,4,,
22301,12,,275,146,2,21,N,1,0,0,0,0,0,2,2,,> 65%
22302,7,0,700,140,2,14,N,0,1,0,0,4,0,8,4,,
22303,7,1,500,140,2,14,N,0,1,0,0,2,0,4,3,,
22304,7,,450,149,2,17,N,0,1,0,0,0,1,4,4,"+3.3V@24A, +5V@15A, +12V1@18A, +12V2@18A, -12V@0.3A, +5VSB@2.5A",
22305,7,0,650,149,1,16,N,0,1,0,0,4,0,9,8,"+3.3V@24A, +5V@30A, +12V@52A, -12V@0.8A, +5VSB@3.0A",< 85%
22306,7,1,500,140,2,17,N,0,1,0,0,1,1,6,3,"+3.3V@20A, +5V@20A, +12V@37.5A, +5VSB@2.5A, -12V@0.3A",82%~85% at 20%~100% loading
22307,7,1,500,158,2,14,N,0,1,0,0,1,0,4,2,,
22308,11,,180,,2,20,N,1,0,0,0,0,0,0,4,"+3.3V@16.7A, +5V@16A, +12V@10A, -12V@0.3A, +5VSB@2A",> 65%
22309,7,0,750,180,0,16,N,0,2,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, +5Vsb@3A, -12V@0.8A",90% Typical
22310,7,4,550,140,2,14,N,0,1,0,0,2,0,5,4,,
22311,7,4,650,140,2,14,N,0,1,0,0,2,0,5,4,,
22312,7,1,750,139,2,17,N,0,1,0,0,4,0,8,4,"+3.3V@25A, +5V@25A, +12V@62A, -12V@0.8A, +5VSB@3.0A",
22313,7,1,750,165,1,16,N,0,2,0,0,3,0,9,5,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, +5Vsb@3A, -12V@0.8A",85% Typical
22314,7,4,400,140,2,14,N,0,1,0,0,1,0,3,4,,
22315,7,0,750,180,0,14,N,0,1,0,0,4,0,10,8,,
22316,10,0,300,150,2,19,N,0,1,0,0,0,0,0,0,"+3.3V@10A, +5V@14A, +12V@25A, -12V@0.3A, +5VSB@2A",87%
22317,7,0,850,160,0,16,N,0,2,0,0,4,0,12,8,"+3.3V@25A, +5V@25A, +12V1@70A, -12V@0.5A, +5VSB@3A",> 90%
22318,8,1,350,100,2,15,N,0,1,0,0,1,0,2,2,,
22319,7,4,700,140,2,14,N,0,1,0,0,4,0,6,3,,
22320,7,0,500,150,0,14,N,0,1,0,0,2,0,8,3,,
22321,7,,630,165,1,16,N,0,1,0,0,1,1,6,3,"+3.3V@25A, +5V@25A, +12V1@22A, +12V2@22A,, -12V@0.5A, +5VSB@2.0A",< 85%
22322,7,0,550,165,0,14,N,0,1,0,0,1,0,6,3,,
22323,7,0,750,140,2,14,N,0,1,0,0,4,0,8,4,,
22324,7,0,1050,180,1,16,N,0,2,0,0,6,0,12,12,"+3.3V@30A, +5V@30A, +12V@87.5A, -12V@0.8A, +5VSB@3.5A",< 90%
22325,7,1,750,180,1,16,N,0,2,0,0,4,0,9,5,"+3.3V@24A, +5V@24A, +12V@62A, +5Vsb@3.0A, -12V@0.5A",up to 85%
22326,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22327,7,2,850,180,0,14,N,0,2,0,0,6,0,12,4,,
22328,7,0,550,160,1,16,N,0,1,0,0,2,0,6,5,"+3.3V@20A, +5V@20A, +12V@45A, -12V@0.3A, +5VSB@2.5A",
22329,7,1,650,140,2,14,N,0,1,0,0,4,0,6,3,,
22330,7,,500,140,2,14,N,0,1,0,0,1,0,4,2,,
22331,7,4,500,139,2,17,N,0,1,0,0,1,1,6,3,"+3.3V@24A, +5V@20A, +12V@34A, -12V@0.3A, +5VSB@2.5A",> 80%
22332,7,1,650,160,1,14,N,0,1,0,0,2,0,6,4,+ 3.3V - 25A / + 5V - 25A / + 12V - 54A / -12V - 0.5A / + 5VSB - 3A,
22333,7,0,850,180,0,14,N,0,2,0,0,6,0,12,8,,
22334,7,1,350,140,2,14,N,0,1,0,0,1,0,3,2,"+3.3V@12A, +5V@16A, +12V@27A, -12V@0.3A, +5VSB@2A",up to 87%
22335,7,1,450,165,2,16,N,0,1,0,0,1,0,4,3,"+3.3V@20A,+5V@20A,+12V@35A,-12V@0.5A,+5VSB@2.5A","> 82%, Up to 87%"
22336,7,0,650,160,0,14,N,0,1,0,0,4,0,9,4,,
22337,7,1,700,139,0,16,N,0,1,0,0,4,0,8,3,"+3.3V@22A, +5V@18A, +12V@54A, +5VSB@2.5A, -12V@0.3A",82%~85% at 20% ~ 100% loading
22338,7,0,650,140,2,14,N,0,1,0,0,2,0,4,5,,
22339,7,4,650,150,2,16,N,0,1,0,0,2,0,8,8,"+3.3V@24A, +5V@30A, +12V@52A, -12V@0.8A, +5VSB@3.0A",> 80%
22340,7,1,650,150,0,16,N,1,1,0,0,2,2,9,9,"+3.3V@25A, +5V@25A, +12V1@22A, +12V2@22A, +12V3@25A, +12V4@25A, -12V@0.8A, +5VSB@3.0A",
22341,7,0,650,160,1,14,N,0,1,0,0,4,0,9,3,,
22342,7,0,750,160,0,14,N,0,2,0,0,4,0,9,4,,
22343,7,4,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22344,7,0,650,150,0,14,N,0,1,0,0,4,0,8,6,,
22345,7,0,550,160,0,14,N,0,2,0,0,2,0,8,4,,
22346,7,0,350,145,2,16,N,0,1,0,0,2,0,5,4,,
22347,7,0,750,170,0,14,N,0,2,0,0,8,0,12,5,,
22348,7,1,650,150,0,14,N,0,2,0,0,4,0,6,4,,
22349,7,0,750,160,1,14,N,0,2,0,0,4,0,9,4,,
22350,7,1,650,150,0,14,N,0,1,0,0,3,0,6,3,"+3.3V@20A, +5V@20A, +12V@54.1A, +5Vsb@3A, -12V@0.5A",85% Efficiency
22351,7,4,600,139,2,16,N,0,1,0,0,1,3,6,3,"+3.3V@25A, +5V@25A, +12V1@42A, +5VSB@2.5A, -12V@0.3A",> 80%
22352,7,0,750,150,0,14,N,0,1,0,0,2,0,8,3,,
22353,10,5,500,152,2,19,N,1,1,0,0,2,0,3,2,+3.3V@18A <br/>+5V@18A <br/>+12V1@20A <br/>+12V2@20A <br/>-5V@0.5A <br/>-12V@0.5A <br/>+5V-SB@3.0A,
22354,7,1,700,165,1,16,N,0,1,0,0,4,0,6,4,"+3.3V@20A,+5V@20A,+12V@53A,-12V@0.3A,+5VSB@2.5A",> 85%
22355,7,4,430,139,2,17,N,0,1,0,0,1,0,5,4,"+5V@15A, +3.3V@24A, +12V@34A, -12V@0.3A, +5VSB@2.5A",80%
22356,7,2,550,180,1,14,N,0,2,0,0,4,1,8,5,,
22357,7,0,750,160,0,14,N,0,2,0,0,4,0,12,4,,
22358,7,3,750,170,0,14,N,0,2,0,0,4,0,10,5,"+3.3V@20A, +5V@20A, +12V@62A, -12V@0.3A, +5VSB@3A",
22359,7,0,550,160,2,14,N,0,1,0,0,2,0,7,3,,
22360,7,0,1000,130,0,14,N,0,2,0,0,8,0,12,4,,
22361,7,0,650,160,0,14,N,0,2,0,0,4,0,9,4,,
22362,7,0,500,140,1,14,N,0,1,0,0,2,0,6,4,,
22363,8,1,300,100,2,15,N,0,1,0,0,0,1,3,2,,
22364,12,,200,,2,21,N,1,0,0,0,0,0,3,1,"+12V1@14A, +5V@14A, +3.3V@13A, -12V@0.3A, +5VSB@2A",
22365,7,0,550,140,0,14,N,0,1,0,0,2,0,6,3,,
22366,7,4,550,,2,17,N,1,1,0,0,1,1,6,6,"+3.3V@30A, +5V@20A, +12V@41A, -12V@0.8A, +5VSB@3A",< 85%
22367,7,0,550,140,1,14,N,0,1,0,0,2,0,6,3,,
22368,7,4,750,,2,16,N,0,1,0,0,4,0,8,8,"+3.3V@30A, +5V@28A, +12V@60A, -12V@0.8A, +5VSB@3.0A",> 80%
22369,7,4,600,160,2,17,N,0,1,0,0,2,0,6,8,"+3.3V@25A, +5V@25A, +12V@48A, -12V@0.8A, +5VSB@3.0A",> 80%
22370,7,1,700,160,2,17,N,0,1,0,0,2,0,8,6,"+3.3V@25A, +5V@25A, +12V@58A, -12V@0.8A, +5VSB@3A",< 85%
22371,7,0,1350,180,0,16,N,1,2,0,0,8,0,14,10,"+3.3V@25A, +5V@25A, +12V1@30A, +12V2@30A, +12V3@30A, +12V4@30A, +12V5@30A, +12V6@30A, -12V@0.8A, +5VSB@3A",88-94%
22372,7,0,650,180,0,16,N,1,1,0,0,4,0,8,8,,
22373,7,,530,158,1,16,N,0,1,0,0,1,1,6,3,"+3.3V@28A, +5V@34A, +12V1@20A, +12V2@17A, -12V@0.8A, +5VSB@2.5A",< 80%
22374,7,1,550,158,2,14,N,0,1,0,0,1,0,5,3,,
22375,7,0,500,140,2,14,N,0,1,0,0,2,0,6,4,,
22376,7,0,850,160,0,16,N,0,2,0,0,4,0,10,5,"+3.3V@25A, +5V@25A, +12V@70A, -12V@0.5A, +5Vsb@3A",
22377,8,0,450,125,0,15,N,0,1,0,0,2,0,3,3,,
22378,7,0,650,160,1,16,N,0,2,0,0,4,0,8,5,,
22379,7,1,500,160,2,14,N,0,1,0,0,2,0,7,3,,
22380,7,1,750,140,1,14,N,0,1,0,0,4,0,8,6,,
22381,7,0,750,160,0,14,N,0,1,0,0,4,0,9,4,,
22382,7,0,850,160,0,17,N,0,2,0,0,6,0,12,4,,92%
22383,7,2,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22384,7,0,450,139,1,16,N,0,1,0,0,1,0,4,3,,> 90%
22385,7,0,650,140,2,14,N,0,1,0,0,4,0,8,3,,
22386,7,4,400,140,2,14,N,0,1,0,0,0,1,5,2,,
22387,7,2,1200,190,0,16,N,0,2,0,0,12,0,12,9,"+3.3V@25A, +5V@25A, +12V@100A, -12V@0.5A, +5VSB@3A",93% Typical
22388,7,0,750,180,1,16,N,0,1,0,0,4,0,12,8,"+3.3V@25A, +5V25A, +12V@60A, -12V@0.8A, +5VSB@3A",90%
22389,7,0,750,160,0,16,N,0,2,0,0,4,0,12,8,"+3.3V@25A, +5V@25A, +12V1@62A, -12V@0.5A, +5VSB@3A",> 90%
22390,7,4,600,165,1,16,N,1,1,0,0,1,1,6,4,"+3.3V@25A, +5V@25A, +12V1@25A, +12V2@25A, -12V@0.3A, +5VSB@2.5A",82%
22391,7,1,620,160,1,16,N,0,1,0,0,2,0,6,6,"+5V@24A, +3.3V@24A, +12V@48A, -12V@0.8A, +5VSB@2.5A",< 87%
22392,7,,850,160,2,14,N,0,1,0,0,2,2,6,3,,
22393,7,1,600,160,2,16,N,0,1,0,0,2,2,8,7,"+3.3V@24A, +5V@15A, +12V1@30A, +12V2@22A, -12V@0.3A, +5VSB@2.5A",
22394,7,1,550,139,2,17,N,0,2,0,0,1,1,9,6,"+3.3V@20A, +5V@20A, +12V@45A, -12V@0.3A, +5VSB@2.5A",Up to 90%
22395,7,4,500,140,2,14,N,0,1,0,0,2,0,6,3,,
22396,7,1,650,140,1,14,N,0,1,0,0,4,0,8,6,,
22397,7,1,950,160,2,16,N,0,1,0,0,6,0,12,8,"+3.3V@25A, +5V@25A, +12V@78A, -12V@0.8A, +5VSB@3.0A",< 85%
22398,7,1,850,160,1,16,N,0,1,0,0,4,0,8,6,"+3.3V@30A, +5V@30A, +12V@70A, -12V@0.8A, +5VSB@3A",< 85%
22399,7,0,1000,150,0,14,N,0,2,0,0,8,0,14,5,,
22400,7,0,750,140,2,14,N,0,2,0,0,2,0,8,3,,
22401,7,1,630,160,1,16,N,0,1,0,0,2,0,6,4,,< 87%
22402,7,1,650,165,1,14,N,0,1,0,0,4,0,8,3,,
22403,7,2,850,170,0,14,N,0,2,0,0,6,0,10,5,,
22404,7,1,650,160,1,16,N,0,1,0,0,2,0,8,4,"+3.3V@22A,+5V@22A,+12V@46A,-12V@0.3A,+5VSB@3A",82-87%
22405,7,2,850,193,1,14,N,0,2,0,0,6,1,8,7,,> 90%
22406,7,1,550,140,1,14,N,0,1,0,0,2,0,6,3,,
22407,7,,500,140,2,14,N,0,1,0,0,1,1,4,4,,
22408,7,1,600,160,2,17,N,0,1,0,0,2,0,6,6,"+3.3V@25A, +5V@25A, +12V@49A, -12V@0.8A, +5VSB@3A",< 85%
22409,7,1,430,139,2,16,N,1,1,0,0,1,1,6,3,"+3.3V@20A, +5V@20A, +12V1@17A, +12V2@17A, -12V@0.8A, +5VSB@2.5A",
22410,7,1,550,140,2,14,N,0,1,0,0,2,0,6,3,,
22411,7,1,450,140,1,14,N,0,1,0,0,2,0,6,2,,
22412,7,0,650,160,0,14,N,0,2,0,0,4,0,6,4,,
22413,7,1,750,160,0,14,N,0,1,0,0,4,0,6,3,"+3.3V@24A, +5V@24A, +12V@62.4A, +5Vsb@3A, -12V@0.5A",85% Efficiency
22414,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22415,7,1,750,140,2,14,N,0,1,0,0,0,4,6,4,,
22416,7,5,500,150,2,14,N,0,1,0,0,2,0,6,3,,
22417,7,1,650,160,1,14,N,0,1,0,0,4,0,9,3,,
22418,7,1,300,150,2,16,N,0,1,0,0,1,0,3,2,,
22419,7,0,850,170,0,16,N,0,2,0,0,8,0,12,5,"+3.3V@25A, +5V@25A, +12V@70A, +5VSB@3A, -12V@0.5A",90% (115VAC) / 92% (220VAC~240VAC) or Higher Typical
22420,7,0,750,140,2,14,N,0,2,0,0,4,0,12,4,,
22421,7,2,850,170,0,14,N,0,2,0,0,6,0,10,5,"+3.3V@20A, +5V@20A, +12V@70A, -12V@0.3A, +5VSB@3A","> 90%, > 92% and > 89% efficiency at 20 %, 50 % and 100 % operating loads"
22422,7,,700,140,2,14,N,0,1,0,0,2,0,6,4,,
22423,7,,400,140,2,14,N,1,0,0,0,0,1,3,1,,
22424,7,1,850,160,1,16,N,0,2,0,0,4,0,8,6,,"> 82%, Up to 87%"
22425,7,2,650,140,0,14,N,0,1,0,0,4,0,6,3,,
22426,7,0,480,160,0,14,N,0,1,0,0,2,0,8,4,,
22427,7,2,1050,190,0,16,N,0,2,0,0,8,0,14,5,"+3.3V@25A, +5V@25A, +12V@87A, -12V@0.5A, +5VSB@3A",
22428,7,1,400,140,2,14,N,0,1,0,0,2,0,4,3,,
22429,7,1,750,160,1,16,N,0,1,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V@62A, -12V@0.8A",< 88%
22430,7,,400,140,2,14,N,0,1,0,0,1,0,5,3,,
22431,7,0,650,160,1,14,N,0,2,0,0,4,0,6,4,,
22432,7,1,750,165,2,16,N,0,1,0,0,4,0,6,4,"+3.3V@20A,+5V@20A,+12V@62.5A,-12V@0.5A,+5VSB@2.5A","> 82%, Up to 87%"
22433,7,1,700,140,2,14,N,0,1,0,0,4,0,6,2,,
22434,7,2,760,160,0,16,N,0,2,0,0,6,0,12,8,"+3.3V@25A, +5V@25A, +12V@63.3A, -12V@0.8A, +5VSB@3.0A",
22435,7,4,500,165,2,16,N,0,1,0,0,1,1,5,5,"+5V@20A, +3.3V@25A, +12V@34A, -12V@0.8A, +5VSB@3A",< 80%
22436,7,1,550,140,2,14,N,0,1,0,0,2,0,6,3,,
22437,7,,600,140,2,14,N,0,1,0,0,2,0,5,4,,
22438,13,1,300,150,2,22,N,0,1,0,0,0,0,3,2,"+3.3V@16A, +5V@18A, +12V1@15A, +12V2@15A, +5VSB@3A, -12V@0.5A",
22439,7,1,600,165,1,14,N,0,1,0,0,2,0,6,5,,
22440,7,0,1000,200,0,16,N,0,2,0,0,8,0,10,5,+3.3V@24A ; +5V@24.0A ; +12V@83.3A ; -12V@0.5A ; +5Vsb@3.0A,
22441,7,5,650,140,1,14,N,0,1,0,0,4,0,5,4,,
22442,7,2,1200,180,0,14,N,0,2,0,0,8,0,12,8,,
22443,7,0,1250,190,0,16,N,0,2,0,0,8,0,14,5,"+3.3V@25A, +5V@25A, +12V@104A, -12V@0.5A, +5VSB@3A",
22444,7,2,1000,193,1,14,N,0,2,0,0,8,1,10,8,1000W,> 90%
22445,7,0,1000,199,0,17,N,0,2,0,0,6,2,9,6,"+3.3V@25A, +5V@25A, +12V@83.3A, +5Vsb@3A, -12V@0.8A",90% Typical
22446,7,3,700,150,0,14,N,0,2,0,0,4,0,12,3,,
22447,13,1,400,150,2,22,N,0,2,0,0,2,0,3,2,"+5V@15A, -5V@0.5A, +12V1@16A, +12V2@16A, -12V@0.8A, +3.3V@15A, +5VSB@2.5A",
22448,7,1,500,160,1,14,N,0,1,0,0,1,0,5,3,,
22449,7,0,1200,180,1,16,N,0,2,0,0,8,0,12,8,,87-92% efficiency @ 20-100% load
22450,7,0,1050,180,1,16,N,1,2,0,0,6,0,12,7,"+3.3V@25A, +5V@25A, +12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, +12V5@25A, +12V6@25A, -12V@0.5A, +5VSB@4A",> 93%
22451,7,1,400,140,2,14,N,0,1,0,0,2,0,5,2,,
22452,7,5,600,157,2,14,N,0,1,0,0,2,0,5,4,,
22453,8,0,300,100,2,15,N,0,1,0,0,0,0,3,1,,
22454,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22455,7,2,550,140,0,14,N,0,1,0,0,2,0,8,6,,
22456,7,0,650,160,0,16,N,0,1,0,0,4,0,8,4,"+3.3V@22A,+5V@22A,+12V@54.2A,-12V@0.3A,+5VSB@3A",Up to 92%
22457,7,0,550,140,2,14,N,0,1,0,0,2,0,6,2,,
22458,7,0,650,160,0,14,N,0,1,0,0,4,0,9,4,,
22459,7,1,550,165,2,16,N,0,1,0,0,2,0,5,4,"+3.3V@20A,+5V@20A,+12V@43A,-12V@0.5A,+5VSB@2.5A","> 82%, Up to 87%"
22460,7,4,630,140,2,14,N,0,1,0,0,2,0,6,4,,
22461,7,2,1000,190,0,16,N,0,2,0,0,6,0,11,8,"+3.3V@25A, +5V@25A, +12V@83A, -12V@0.5A, +5VSB@3A",> 90%
22462,7,3,1500,200,0,14,N,0,2,0,0,8,0,20,12,,
22463,7,1,900,180,2,16,N,0,1,0,0,4,0,9,6,"+3.3V@25A, +5V@25A, +12V1@40A, +12V2@40A, +12V3@40A, +12V4@40A, -12V@0.5A, +5VSB@3.0A",
22464,7,5,650,160,2,14,N,0,1,0,0,2,0,6,2,,
22465,7,0,1300,200,0,16,N,0,2,0,0,5,0,10,5,+3.3V@24A ; +5V@24.0A ; +12V@108.3A ; -12V@0.5A ; +5Vsb@3.0A,
22466,13,4,220,150,2,22,N,1,0,0,0,0,0,0,0,"+3.3V@14A, +5V@16A, +12V1@16A, +12V2@10A, -12V@0.8A, +5VSB@2.5A",80%
22467,7,1,1000,165,1,16,N,0,2,0,0,6,0,12,6,"+3.3V@24A, +5V@24A, +12V@83A, -12V@0.3A, +5Vsb@2.5A",< 88%
22468,7,2,750,140,0,14,N,0,1,0,0,4,0,8,6,,
22469,7,0,550,140,1,14,N,0,1,0,0,4,0,8,4,,87-92% efficiency @ 20-100% load
22470,7,1,600,140,2,14,N,0,1,0,0,2,0,5,2,,
22471,7,1,380,139,2,16,N,0,1,0,0,0,1,5,4,"+3.3V@20A, +5V@20A, +12V1@17A, +12V2@15A, -12V@0.8A, +5VSB@2.5A",
22472,7,2,850,165,0,14,N,0,2,0,0,4,0,10,5,,
22473,12,0,350,175,0,21,N,0,1,0,0,1,0,2,0,"+3.3V@12A, +5V@16A, +12V1@18A, +12V2@18A, -12V@0.3A, +5VSB@2A",
22474,7,5,750,160,2,16,N,1,1,0,0,2,2,8,7,"+3.3V@25A,+5V@25A,+12V@62.4A, -12V@0.8A,+5VSB @ 6.0A",88%
22475,7,1,550,139,2,16,N,0,1,0,0,2,0,6,3,"+3.3V@24A, +5V@9A, +12V@42A, -12V@0.3A, +5VSB@3A",
22476,7,,430,139,2,17,N,0,1,0,0,0,1,2,6,"+3.3V@22A, +5V@30A, +12V1@18A, +12V2@17A, -12V@0.3A, +5VSB@3A",>70%
22477,7,1,750,160,1,16,N,0,2,0,0,4,0,8,6,"+3.3V@21A,+5V@21A,+12V@62.5A,-12V@0.5A,+5VSB@3A","> 82%, Up to 87%"
22478,7,0,650,145,2,16,N,0,2,0,0,4,0,8,5,,
22479,7,0,850,140,0,14,N,0,2,0,0,6,0,10,5,,
22480,8,0,500,130,0,15,N,0,1,0,0,2,0,4,2,,
22481,7,0,550,140,2,14,N,0,1,0,0,2,0,4,3,,
22482,7,0,850,160,1,16,N,0,1,0,0,4,0,8,8,"+3.3V@25A, +5V@25A, +12V@70.8A, -12V@0.8A, +5VSB@3A",
22483,7,0,850,180,0,16,N,0,2,0,0,6,0,12,4,"+3.3V@25A,+5V@25A,+12V@70.5A,-12V@0.3A,+5VSB@4A",Up to 92%
22484,7,5,600,150,2,14,N,0,1,0,0,4,0,6,3,,
22485,7,0,1000,160,0,14,N,0,2,0,0,6,0,12,4,,
22486,10,0,500,150,2,19,N,0,1,0,0,2,0,2,2,,
22487,7,1,500,160,2,17,N,0,1,0,0,1,1,0,0,"+3.3V@24A,+5V@15A,+12V1@20A,+12V2@20A,-12V@0.3A,+5VSB@2.5A",> 85%
22488,7,1,850,180,1,16,N,0,2,0,0,4,2,10,5,"+3.3V@24A, +5V@24A, +12V@70A, +5VSB@3.0A, -12V@0.5A",Bronze Rated - 85% Typical
22489,7,,650,,2,17,N,0,1,0,0,1,1,4,6,"+3.3V@24A, +5V@32A, +12V1@21A, +12V2@22A, -12V@0.6A, +5VSB@2.0A",> 78%
22490,7,1,550,150,0,14,N,0,1,0,0,2,0,6,4,,
22491,7,2,650,140,0,14,N,0,2,0,0,4,0,9,4,,
22492,12,1,300,175,2,21,N,0,1,0,0,0,1,4,2,,
22493,7,0,650,140,0,14,N,0,2,0,0,4,0,10,3,,
22494,7,1,1000,160,1,16,N,0,2,0,0,3,3,12,8,"+3.3V@28A, +5V@30A, +12V1@20A, +12V2@20A, +12V3@30A, +12V4@30A, -12V@0.8A, +5VSB@3.0A",82-85%
22495,7,1,520,160,1,16,N,0,1,0,0,2,0,5,4,"+5V@24A, +3.3V@24A, +12V@40A, -12V@0.8A, +5VSB@2.5A",< 87%
22496,7,0,550,150,2,14,N,0,1,0,0,2,0,6,3,,
22497,7,0,750,150,1,14,N,0,1,0,0,4,0,8,4,,
22498,7,0,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22499,7,0,600,140,2,14,N,0,1,0,0,2,0,8,4,,
22500,7,4,530,139,2,17,N,0,1,0,0,2,0,6,4,"+5V@15A, +3.3V@24A, +12V@38A, -12V@0.3A, +5VSB@3.0A",80%
22501,7,0,1000,190,0,14,N,0,2,0,0,6,0,12,14,"+3.3V@30A, +5V@30A, +12V@83A, -12V@0.8A, +5VSB@4A",< 90%
22502,7,2,660,160,0,16,N,0,2,0,0,4,0,10,5,"+3.3V@25A, +5@25A, +12V@55A, -12V@0.5A, +5Vsb@3A",
22503,7,,500,140,2,17,N,1,1,0,0,0,2,4,3,"+3.3V@24A, +5V@24A, +12V1@18A, +12V2@18A, -12V@0.8A, +5VSB@2A",
22504,7,0,400,160,0,16,Y,0,1,0,0,2,0,6,5,,
22505,7,4,500,140,2,14,N,0,1,0,0,2,0,6,3,,
22506,7,0,550,140,2,14,N,0,1,0,0,2,0,4,3,,
22507,7,1,630,160,1,14,N,0,1,0,0,2,0,5,4,,
22508,7,0,850,160,0,14,N,0,2,0,0,6,0,9,4,,
22509,7,,730,158,1,16,N,0,1,0,0,2,0,6,3,"+3.3V@25A, +5V@25A, +12V1@24A, +12V2@24A,, -12V@0.5A, +5VSB@2.0A",< 85%
22510,7,0,650,160,0,16,N,0,2,0,0,4,0,8,8,,
22511,7,1,600,140,1,16,N,0,1,0,0,4,0,6,4,"+3.3V@36A, +5V@30A, +12V1@18A, -12V@0.8A, +5VSB@3A",< 85%
22512,7,3,1500,225,0,14,N,0,2,0,0,10,0,20,12,,
22513,7,0,750,140,2,14,N,0,1,0,0,4,0,5,3,,
22514,7,1,600,160,2,14,N,0,1,0,0,2,0,7,3,,
22515,7,3,1050,200,0,14,N,0,2,0,0,8,0,16,8,,
22516,7,2,850,160,0,14,N,0,2,0,0,6,0,12,4,,
22517,7,0,550,160,0,17,N,0,1,0,0,2,0,8,4,,92%
22518,7,3,600,150,0,14,N,0,1,0,0,2,2,8,3,,
22519,7,0,650,140,2,14,N,0,1,0,0,4,0,5,3,,
